query_id,query_text,query_type,language,video,segment_index,start_time,end_time,relevance,notes
auto_0141,where do they talk about have shown that Swedish students?,natural_search,en,30Min,678,1660.08,1662.1,0,auto_negative_other_video
auto_0141,where do they talk about have shown that Swedish students?,natural_search,en,Joshua Prince-Ramus- Behind the design of Seattle's library - TED Talk,119,339.52,340.2,0,auto_negative_other_video
auto_0142,statistically significantly less about,exact_keyword,en,Hans Rosling- The best stats you've ever seen - TED Talk,17,91.22,99.22,3,auto_seed_positive
auto_0142,statistically significantly less about,exact_keyword,en,Hans Rosling- The best stats you've ever seen - TED Talk,72,250.86,251.66,1,auto_negative_same_video
auto_0142,statistically significantly less about,exact_keyword,en,Johan Sverdrup – System 18 – Havbunnsbrønner og,68,278.64,282.8,0,auto_negative_other_video
auto_0142,statistically significantly less about,exact_keyword,en,Jeff Han- The radical promise of the multi-touch interface - TED Talk,154,441.0,442.06,0,auto_negative_other_video
auto_0143,where do they talk about They have plug-ins able load?,natural_search,en,Jeff Han- The radical promise of the multi-touch interface - TED Talk,122,342.3,347.64,3,auto_seed_positive
auto_0143,where do they talk about They have plug-ins able load?,natural_search,en,Jeff Han- The radical promise of the multi-touch interface - TED Talk,53,160.62,164.92,1,auto_negative_same_video
auto_0143,where do they talk about They have plug-ins able load?,natural_search,en,Al Gore- Averting the climate crisis - TED Talk,198,769.22,773.4,0,auto_negative_other_video
auto_0143,where do they talk about They have plug-ins able load?,natural_search,en,Al Gore- Averting the climate crisis - TED Talk,0,6.219999999999999,12.14,0,auto_negative_other_video
auto_0144,different data sets that,exact_keyword,en,Jeff Han- The radical promise of the multi-touch interface - TED Talk,122,342.3,347.64,3,auto_seed_positive
auto_0144,different data sets that,exact_keyword,en,Jeff Han- The radical promise of the multi-touch interface - TED Talk,126,361.0,362.56,1,auto_negative_same_video
auto_0144,different data sets that,exact_keyword,en,Hans Rosling- The best stats you've ever seen - TED Talk,282,926.3,929.08,0,auto_negative_other_video
auto_0144,different data sets that,exact_keyword,en,Tony Robbins- 토니 라빈스 '행동의 이유' - TED Talk,80,178.96,180.52,0,auto_negative_other_video
auto_0145,where do they talk about They have plug-ins able load?,natural_search,en,Jeff Han- The radical promise of the multi-touch interface - TED Talk,122,342.3,347.64,3,auto_seed_positive
auto_0145,where do they talk about They have plug-ins able load?,natural_search,en,Jeff Han- The radical promise of the multi-touch interface - TED Talk,69,206.78,207.18,1,auto_negative_same_video
auto_0145,where do they talk about They have plug-ins able load?,natural_search,en,Julia Sweeney- Letting go of God - TED Talk,24,67.62,69.16,0,auto_negative_other_video
auto_0145,where do they talk about They have plug-ins able load?,natural_search,en,Johan Sverdrup - System 43 - Fakkel,24,165.0,171.36,0,auto_negative_other_video
auto_0146,different data sets that,exact_keyword,en,Jeff Han- The radical promise of the multi-touch interface - TED Talk,122,342.3,347.64,3,auto_seed_positive
auto_0146,different data sets that,exact_keyword,en,Jeff Han- The radical promise of the multi-touch interface - TED Talk,96,272.48,274.68,1,auto_negative_same_video
auto_0146,different data sets that,exact_keyword,en,Tony Robbins- 토니 라빈스 '행동의 이유' - TED Talk,579,1206.02,1207.98,0,auto_negative_other_video
auto_0146,different data sets that,exact_keyword,en,Rick Warren- A life of purpose - TED Talk,328,974.4,977.58,0,auto_negative_other_video
auto_0147,where do they talk about we're going introduce whole generation?,natural_search,en,Jeff Han- The radical promise of the multi-touch interface - TED Talk,64,186.56,190.0,3,auto_seed_positive
auto_0147,where do they talk about we're going introduce whole generation?,natural_search,en,Jeff Han- The radical promise of the multi-touch interface - TED Talk,96,272.48,274.68,1,auto_negative_same_video
auto_0147,where do they talk about we're going introduce whole generation?,natural_search,en,17Min,44,179.82,186.74,0,auto_negative_other_video
auto_0147,where do they talk about we're going introduce whole generation?,natural_search,en,AkerBP 3,8,73.06,82.02,0,auto_negative_other_video
auto_0148,of people to computing,exact_keyword,en,Jeff Han- The radical promise of the multi-touch interface - TED Talk,64,186.56,190.0,3,auto_seed_positive
auto_0148,of people to computing,exact_keyword,en,Jeff Han- The radical promise of the multi-touch interface - TED Talk,88,243.24,247.74,1,auto_negative_same_video
auto_0148,of people to computing,exact_keyword,en,Jehane Noujaim- My wish- A global day of film - TED Talk,325,1088.86,1089.72,0,auto_negative_other_video
auto_0148,of people to computing,exact_keyword,en,Rick Warren- A life of purpose - TED Talk,235,695.12,698.28,0,auto_negative_other_video
auto_0149,where do they talk about we're going introduce whole generation?,natural_search,en,Jeff Han- The radical promise of the multi-touch interface - TED Talk,64,186.56,190.0,3,auto_seed_positive
auto_0149,where do they talk about we're going introduce whole generation?,natural_search,en,Jeff Han- The radical promise of the multi-touch interface - TED Talk,125,354.52,360.5,1,auto_negative_same_video
auto_0149,where do they talk about we're going introduce whole generation?,natural_search,en,30Min,397,1079.78,1081.6,0,auto_negative_other_video
auto_0149,where do they talk about we're going introduce whole generation?,natural_search,en,Jehane Noujaim- My wish- A global day of film - TED Talk,296,974.24,979.2,0,auto_negative_other_video
auto_0150,of people to computing,exact_keyword,en,Jeff Han- The radical promise of the multi-touch interface - TED Talk,64,186.56,190.0,3,auto_seed_positive
auto_0150,of people to computing,exact_keyword,en,Jeff Han- The radical promise of the multi-touch interface - TED Talk,151,430.86,432.36,1,auto_negative_same_video
auto_0150,of people to computing,exact_keyword,en,David Pogue- Simplicity sells - TED Talk,211,1173.86,1180.12,0,auto_negative_other_video
auto_0150,of people to computing,exact_keyword,en,Risk management,32,156.52,161.82,0,auto_negative_other_video
auto_0151,where do they talk about this going really important start?,natural_search,en,Jeff Han- The radical promise of the multi-touch interface - TED Talk,105,300.64,304.92,3,auto_seed_positive
auto_0151,where do they talk about this going really important start?,natural_search,en,Jeff Han- The radical promise of the multi-touch interface - TED Talk,175,504.32,506.36,1,auto_negative_same_video
auto_0151,where do they talk about this going really important start?,natural_search,en,30Min,402,1087.64,1089.32,0,auto_negative_other_video
auto_0151,where do they talk about this going really important start?,natural_search,en,Rick Warren- A life of purpose - TED Talk,250,746.08,747.0,0,auto_negative_other_video
auto_0152,as we start getting,exact_keyword,en,Jeff Han- The radical promise of the multi-touch interface - TED Talk,105,300.64,304.92,3,auto_seed_positive
auto_0152,as we start getting,exact_keyword,en,Jeff Han- The radical promise of the multi-touch interface - TED Talk,158,453.12,455.3,1,auto_negative_same_video
auto_0152,as we start getting,exact_keyword,en,Al Gore- Averting the climate crisis - TED Talk,169,676.06,678.08,0,auto_negative_other_video
auto_0152,as we start getting,exact_keyword,en,Tony Robbins- 토니 라빈스 '행동의 이유' - TED Talk,336,708.16,710.16,0,auto_negative_other_video
auto_0153,where do they talk about this going really important start?,natural_search,en,Jeff Han- The radical promise of the multi-touch interface - TED Talk,105,300.64,304.92,3,auto_seed_positive
auto_0153,where do they talk about this going really important start?,natural_search,en,Jeff Han- The radical promise of the multi-touch interface - TED Talk,41,115.94,117.2,1,auto_negative_same_video
auto_0153,where do they talk about this going really important start?,natural_search,en,Johan Sverdrup - System 70 - Brann og,16,86.1,89.9,0,auto_negative_other_video
auto_0153,where do they talk about this going really important start?,natural_search,en,Joshua Prince-Ramus- Behind the design of Seattle's library - TED Talk,63,198.32,200.4,0,auto_negative_other_video
auto_0154,as we start getting,exact_keyword,en,Jeff Han- The radical promise of the multi-touch interface - TED Talk,105,300.64,304.92,3,auto_seed_positive
auto_0154,as we start getting,exact_keyword,en,Jeff Han- The radical promise of the multi-touch interface - TED Talk,148,422.88,425.28,1,auto_negative_same_video
auto_0154,as we start getting,exact_keyword,en,Majora Carter- Greening the ghetto - TED Talk,135,402.5,404.88,0,auto_negative_other_video
auto_0154,as we start getting,exact_keyword,en,Johan Sverdrup - System 29 - Vanninjeksjon,15,91.7,92.44,0,auto_negative_other_video
auto_0155,where do they talk about flip side that actually when?,natural_search,en,Jehane Noujaim- My wish- A global day of film - TED Talk,218,740.22,747.92,3,auto_seed_positive
auto_0155,where do they talk about flip side that actually when?,natural_search,en,Jehane Noujaim- My wish- A global day of film - TED Talk,160,526.36,530.88,1,auto_negative_same_video
auto_0155,where do they talk about flip side that actually when?,natural_search,en,video1,396,1237.1,1238.0,0,auto_negative_other_video
auto_0155,where do they talk about flip side that actually when?,natural_search,en,Hans Rosling- The best stats you've ever seen - TED Talk,127,430.94,432.32,0,auto_negative_other_video
auto_0156,what is happening abroad,exact_keyword,en,Jehane Noujaim- My wish- A global day of film - TED Talk,218,740.22,747.92,3,auto_seed_positive
auto_0156,what is happening abroad,exact_keyword,en,Jehane Noujaim- My wish- A global day of film - TED Talk,233,784.24,787.28,1,auto_negative_same_video
auto_0156,what is happening abroad,exact_keyword,en,video1,242,755.5800000000002,760.84,0,auto_negative_other_video
auto_0156,what is happening abroad,exact_keyword,en,David Pogue- Simplicity sells - TED Talk,49,300.5,305.34,0,auto_negative_other_video
auto_0157,where do they talk about flip side that actually when?,natural_search,en,Jehane Noujaim- My wish- A global day of film - TED Talk,218,740.22,747.92,3,auto_seed_positive
auto_0157,where do they talk about flip side that actually when?,natural_search,en,Jehane Noujaim- My wish- A global day of film - TED Talk,273,887.16,891.2,1,auto_negative_same_video
auto_0157,where do they talk about flip side that actually when?,natural_search,en,David Pogue- Simplicity sells - TED Talk,224,1221.14,1222.6,0,auto_negative_other_video
auto_0157,where do they talk about flip side that actually when?,natural_search,en,Majora Carter- Greening the ghetto - TED Talk,68,204.9,206.42,0,auto_negative_other_video
auto_0158,what is happening abroad,exact_keyword,en,Jehane Noujaim- My wish- A global day of film - TED Talk,218,740.22,747.92,3,auto_seed_positive
auto_0158,what is happening abroad,exact_keyword,en,Jehane Noujaim- My wish- A global day of film - TED Talk,220,750.94,753.06,1,auto_negative_same_video
auto_0158,what is happening abroad,exact_keyword,en,Dan Dennett- Let's teach religion -- all religion -- in schools - TED Talk,174,497.94,498.98,0,auto_negative_other_video
auto_0158,what is happening abroad,exact_keyword,en,AkerBP 3,27,208.0,208.68,0,auto_negative_other_video
auto_0159,where do they talk about don't understand people's anger towards?,natural_search,en,Jehane Noujaim- My wish- A global day of film - TED Talk,227,764.1,770.64,3,auto_seed_positive
auto_0159,where do they talk about don't understand people's anger towards?,natural_search,en,Jehane Noujaim- My wish- A global day of film - TED Talk,353,1201.18,1201.86,1,auto_negative_same_video
auto_0159,where do they talk about don't understand people's anger towards?,natural_search,en,30Min,124,395.02,399.52,0,auto_negative_other_video
auto_0159,where do they talk about don't understand people's anger towards?,natural_search,en,Johan Sverdrup - System 64 - Nitrogen,0,0.0,10.36,0,auto_negative_other_video
auto_0160,the people in the,exact_keyword,en,Jehane Noujaim- My wish- A global day of film - TED Talk,227,764.1,770.64,3,auto_seed_positive
auto_0160,the people in the,exact_keyword,en,Jehane Noujaim- My wish- A global day of film - TED Talk,103,373.23999999999995,377.02,1,auto_negative_same_video
auto_0160,the people in the,exact_keyword,en,Johan Sverdrup - System 50 - Sjøvann,35,258.28,258.9,0,auto_negative_other_video
auto_0160,the people in the,exact_keyword,en,Comedy 1,25,59.12,62.28,0,auto_negative_other_video
auto_0161,where do they talk about don't understand people's anger towards?,natural_search,en,Jehane Noujaim- My wish- A global day of film - TED Talk,227,764.1,770.64,3,auto_seed_positive
auto_0161,where do they talk about don't understand people's anger towards?,natural_search,en,Jehane Noujaim- My wish- A global day of film - TED Talk,239,800.22,806.3,1,auto_negative_same_video
auto_0161,where do they talk about don't understand people's anger towards?,natural_search,en,Joshua Prince-Ramus- Behind the design of Seattle's library - TED Talk,201,588.46,588.88,0,auto_negative_other_video
auto_0161,where do they talk about don't understand people's anger towards?,natural_search,en,17Min,157,616.8,619.72,0,auto_negative_other_video
auto_0162,the people in the,exact_keyword,en,Jehane Noujaim- My wish- A global day of film - TED Talk,227,764.1,770.64,3,auto_seed_positive
