Filename	Start_Time	Text
30Min.mp4	00:24:31	But each individual blade
30Min.mp4	00:24:32	still flexes because of that precession torque.
30Min.mp4	00:24:36	That results in a stress concentration
30Min.mp4	00:24:38	right about here
30Min.mp4	00:24:39	where that final reinforcement tapers off.
30Min.mp4	00:24:42	And so if you had a precession-based failure,
30Min.mp4	00:24:44	you'd expect it to fail right here.
30Min.mp4	00:24:46	And sure enough,
30Min.mp4	00:24:47	that's exactly where you see it in the pictures.
30Min.mp4	00:24:49	You can see sort of this
30Min.mp4	00:24:50	jaggy place where the blade tip
30Min.mp4	00:24:52	just got ripped off.
30Min.mp4	00:24:54	So that is what happened
30Min.mp4	00:24:56	on Flight 72.
30Min.mp4	00:24:57	As Ginny came down hard,
30Min.mp4	00:24:59	she hit a dune at an angle.
30Min.mp4	00:25:01	The force was transmitted up through the body
30Min.mp4	00:25:03	of the helicopter,
30Min.mp4	00:25:04	and this created a precession torque
30Min.mp4	00:25:06	that bent the rotors.
30Min.mp4	00:25:08	And they snapped right where the reinforcement tapers down.
30Min.mp4	00:25:12	This thing came down hard.
30Min.mp4	00:25:13	It didn't destroy the landing gear.
30Min.mp4	00:25:15	It didn't break the avionics.
30Min.mp4	00:25:17	It didn't kill the servos.
30Min.mp4	00:25:20	And they're all intact.
30Min.mp4	00:25:21	It's the rotors.
30Min.mp4	00:25:22	That's the weak link.
30Min.mp4	00:25:25	So that is the first thing they're changing
30Min.mp4	00:25:28	on the next generation of Mars helicopter,
30Min.mp4	00:25:30	which is called Chopper.
30Min.mp4	00:25:31	You had a chance to hold
30Min.mp4	00:25:33	the Ingenuity blade.
30Min.mp4	00:25:34	This is the next-gen baby blade.
30Min.mp4	00:25:37	It looks fairly similar
30Min.mp4	00:25:39	with a couple of key differences.
30Min.mp4	00:25:41	They reinforced the blades to withstand
30Min.mp4	00:25:43	the torques caused by hard landings.
30Min.mp4	00:25:45	Now they also have six rotors instead of two,
30Min.mp4	00:25:48	which means Chopper can hold
30Min.mp4	00:25:50	a lot, even carrying a scientific
30Min.mp4	00:25:52	payload of its own.
30Min.mp4	00:25:53	We've developed now a very lightweight
30Min.mp4	00:25:56	radio that can communicate directly to orbit.
30Min.mp4	00:25:58	So we're a free bird
30Min.mp4	00:25:59	when it comes to exploring the planet now.
30Min.mp4	00:26:02	That's huge, because you were sort of trying to trail
30Min.mp4	00:26:03	Perseverance, right? And now you can go anywhere.
30Min.mp4	00:26:06	Yep. We're our own spacecraft.
30Min.mp4	00:26:07	In this blue box, you can shove
30Min.mp4	00:26:09	about five kilograms of science payload
30Min.mp4	00:26:12	and bring it anywhere on the planet on Mars.
30Min.mp4	00:26:14	You can fly three kilometers per sol
30Min.mp4	00:26:16	in a matter of minutes.
30Min.mp4	00:26:17	That's really generated a lot of excitement
30Min.mp4	00:26:19	in the science community.
30Min.mp4	00:26:21	So this is a fifth-scale model of Chopper.
30Min.mp4	00:26:24	It's really two systems.
30Min.mp4	00:26:25	So this is our Chopper platform.
30Min.mp4	00:26:27	This is what's going to go on and explore
30Min.mp4	00:26:29	the entire surface of Mars one day.
30Min.mp4	00:26:32	That's the point of the concept.
30Min.mp4	00:26:34	But underneath is a mid-air
30Min.mp4	00:26:36	helicopter delivery platform.
30Min.mp4	00:26:38	See, Mars rovers all need
30Min.mp4	00:26:40	complex sky cranes to land.
30Min.mp4	00:26:42	But a helicopter is different.
30Min.mp4	00:26:44	It just needs a platform to take off from.
30Min.mp4	00:26:47	
30Min.mp4	00:26:47	So the idea is we come down
30Min.mp4	00:26:49	through the atmosphere.
30Min.mp4	00:26:51	We have this jet pack that
30Min.mp4	00:26:53	we need to slow us down to get us down
30Min.mp4	00:26:55	to a regime that is controllable
30Min.mp4	00:26:57	so that we can take off from that platform
30Min.mp4	00:26:59	mid-air and land under our own power.
30Min.mp4	00:27:02	For this, it needs rockets.
30Min.mp4	00:27:04	Three, two, one.
30Min.mp4	00:27:13	Awesome!
30Min.mp4	00:27:16	You're envisioning like a theater.
30Min.mp4	00:27:17	The future of aviation all over Mars
30Min.mp4	00:27:19	as a primary explorative capacity.
30Min.mp4	00:27:21	In my mind, it's absolutely going to happen.
30Min.mp4	00:27:23	It's just a matter of time.
30Min.mp4	00:27:24	There will be fleets flying throughout Mars.
30Min.mp4	00:27:27	There will be airports on Mars one day.
30Min.mp4	00:27:29	And we'll have aircraft the size of Chopper,
30Min.mp4	00:27:32	more aircraft the size of Ingenuity,
30Min.mp4	00:27:34	and even bigger than Chopper.
30Min.mp4	00:27:37	NASA is thinking big thanks to Ingenuity,
30Min.mp4	00:27:40	a project they once doubted.
30Min.mp4	00:27:43	Because Ginny showed what is possible.
30Min.mp4	00:27:47	In 1890, he had said,
30Min.mp4	00:27:49	I'm going to fly.
30Min.mp4	00:27:49	It's like, okay, that kooky guy in his garage,
30Min.mp4	00:27:51	he thinks he can fly, he's going to kill himself, right?
30Min.mp4	00:27:53	After the Wright brothers, it's like,
30Min.mp4	00:27:55	oh, okay, yeah, this is a thing that we're going to do.
30Min.mp4	00:27:57	And so that's the change in mentality that's occurred
30Min.mp4	00:27:59	because of Ingenuity.
30Min.mp4	00:28:01	That's why still sitting there on the surface of Mars,
30Min.mp4	00:28:04	attached to the underside of Ingenuity,
30Min.mp4	00:28:06	is a tiny scrap,
30Min.mp4	00:28:08	one square centimeter of muslin fabric.
30Min.mp4	00:28:11	It was taken from the lower left wing
30Min.mp4	00:28:14	of the first airplane,
30Min.mp4	00:28:15	the Wright Flyer.
30Min.mp4	00:28:17	From the first flight on Earth,
30Min.mp4	00:28:19	to the first flight on another planet.
30Min.mp4	00:28:22	From Ingenuity's grave on Mars,
30Min.mp4	00:28:25	her spirit lives on.
30Min.mp4	00:28:29	Except,
30Min.mp4	00:28:30	she isn't quite dead yet.
30Min.mp4	00:28:34	She's acting as a weather station now,
30Min.mp4	00:28:36	capturing photos every day,
30Min.mp4	00:28:37	capturing temperature measurements every day,
30Min.mp4	00:28:38	something no one would have ever predicted
30Min.mp4	00:28:40	before Flight 72, that if things don't go well,
30Min.mp4	00:28:43	we'd just still have a functioning spacecraft.
30Min.mp4	00:28:45	So she's a tank,
30Min.mp4	00:28:47	the team couldn't be more proud
30Min.mp4	00:28:49	of what Ingenuity's accomplished.
AkerBP 1.mp4	00:00:04	What's really making this well remarkable isn't just the fact that we're finding a
AkerBP 1.mp4	00:00:09	lot of oil. It's how we're finding it.
AkerBP 1.mp4	00:00:16	We are drilling ultra long reservoir sections using advanced geosteering to
AkerBP 1.mp4	00:00:21	map the subsurface as we go along with unprecedented accuracy to pinpoint the
AkerBP 1.mp4	00:00:26	oil accumulation with high confidence. This isn't just a regular well, this is a
AkerBP 1.mp4	00:00:31	huge leap forward in how we explore.
AkerBP 1.mp4	00:00:37	We're currently drilling the fourth lateral on the Omega Alpha well in the
AkerBP 1.mp4	00:00:41	Idrisil area. We're targeting several structures, the Omega, the Alpha, Alpha
AkerBP 1.mp4	00:00:45	South, Sigma Northeast and P. Right now we're steering the wells towards the
AkerBP 1.mp4	00:00:50	Sigma Northeast and the P structures. And things are looking really good. We're
AkerBP 1.mp4	00:00:56	drilling in about 10 meters of oil, a good indication that we are exactly
AkerBP 1.mp4	00:01:00	where we should be.
AkerBP 1.mp4	00:01:10	We are currently geosteering the well, which means that we are placing the well
AkerBP 1.mp4	00:01:15	optimally in the reservoir. Normally we are doing that to optimize the
AkerBP 1.mp4	00:01:19	production well, but in this case we are drilling an exploration well and we're
AkerBP 1.mp4	00:01:24	optimizing the well to the maximum.
AkerBP 1.mp4	00:01:26	We are collecting massive amount of data with this well, probably more than has
AkerBP 1.mp4	00:01:33	ever been collected before in an exploration well. This data will
AkerBP 1.mp4	00:01:37	significantly reduce the subsurface uncertainty. The Omega and Alpha well are
AkerBP 1.mp4	00:01:42	a continuation of the work we started two years ago with Östfriik. There we
AkerBP 1.mp4	00:01:47	went from exploration drilling to development in just two years. Geological,
AkerBP 1.mp4	00:01:51	this is very similar to Östfriik. We are seeing a thin oil
AkerBP 1.mp4	00:01:55	column trapped beneath an intra-reservoir shale. In this setting, an efficient seal
AkerBP 1.mp4	00:02:01	for hydrocarbons.
AkerBP 1.mp4	00:02:03	Two years ago with the Östfriik well, we set a new benchmark in exploration, achieving
AkerBP 1.mp4	00:02:09	more than 13 kilometers of reservoir exposure. A year later on Frigamma GeoPilot, we further
AkerBP 1.mp4	00:02:15	pushed the limits and drilled length and ROP versus hole cleaning. Since then, we've
AkerBP 1.mp4	00:02:22	gotten the best performing rig in the market back on contract.
AkerBP 1.mp4	00:02:25	We have done several performance-improving upgrades and equipped the rig with wired
AkerBP 1.mp4	00:02:30	pipe. This puts us in a position to not only push the limits, but making a step
AkerBP 1.mp4	00:02:35	change in performance. We started off drilling the longest well ever drilled
AkerBP 1.mp4	00:02:40	in Norway with the standard exploration well design, and we did it following the
AkerBP 1.mp4	00:02:45	low flow and high ROP strategy. We have debunked several old drilling practices
AkerBP 1.mp4	00:02:50	improved that technical limit is still to be reached. This is only the beginning for a second or so.
AkerBP 1.mp4	00:02:55	
AkerBP 1.mp4	00:02:55	and I look forward to continue pushing the limits for what's technically feasible while drilling a well.
AkerBP 1.mp4	00:03:05	AKBP is a perfect match for Dipsy Stavanger.
AkerBP 1.mp4	00:03:08	They have ambition goals and push limits.
AkerBP 1.mp4	00:03:11	Every single day, our team delivers safely, securely and at world-class level.
AkerBP 1.mp4	00:03:17	With the upgrades made for the AKBP contract, Dipsy Stavanger has become an even sharper drilling machine.
AkerBP 1.mp4	00:03:24	We look forward for many great years ahead with new milestones, new records and a contingent focus on safety, quality and collaboration.
AkerBP 1.mp4	00:03:41	Being part of this operation has been a true pleasure.
AkerBP 1.mp4	00:03:45	Simply just showing performance first put into action.
AkerBP 1.mp4	00:03:50	Thanks to Oddfjell and Halliburton and the good crew.
AkerBP 1.mp4	00:03:54	With our collaboration offshore, we are able to do this.
AkerBP 1.mp4	00:03:57	And not to mention the great planning and support from our onshore team.
AkerBP 1.mp4	00:04:03	With their high-quality engineering, constantly pushing boundaries and willingness to take risks,
AkerBP 1.mp4	00:04:10	we are able to deliver world-class results as one team.
AkerBP 1.mp4	00:04:24	This means we're doingleading intersectionally.
AkerBP 1.mp4	00:04:26	
AkerBP 1.mp4	00:04:26	
AkerBP 2.mp4	00:00:28	ഉཤགྷཥཀཥཁཡྋཱཎཁཱཎཋཚཎཎཎཌྷཁཥཀཋཆཋཎགྷཎཀཎཎཁཎཉཀཎཁཉཉཇོ཈ཉཇཋཎཉཇཁཕཁཁ཈ཋཋདྷཁཀཉཉོཁཀཋ཈ཁཁགཉ཈ཁཋ཈�
AkerBP 2.mp4	00:00:48	Utgangspunktet var tre stålkonstruksjoner,
AkerBP 2.mp4	00:00:51	hver med understell, dekk og forskjellige utstyrsmoduler på toppen av dekket.
AkerBP 2.mp4	00:01:00	206 ön friendn yummy
AkerBP 2.mp4	00:01:05	
AkerBP 2.mp4	00:02:21	VÖLKEN
AkerBP 2.mp4	00:02:23	VPress
AkerBP 2.mp4	00:02:24	...skj سے å impactingh guitar legends åk op Petondsj Fan서�ola-sk nadie elsk.
AkerBP 2.mp4	00:04:54	
AkerBP 2.mp4	00:05:07	he
AkerBP 2.mp4	00:05:08	wanted
AkerBP 2.mp4	00:05:09	you
AkerBP 2.mp4	00:05:09	out
AkerBP 2.mp4	00:05:10	climbs
AkerBP 2.mp4	00:05:12	is
AkerBP 2.mp4	00:05:29	AC apprentice
AkerBP 2.mp4	00:05:31	9 years
AkerBP 2.mp4	00:05:31	Achievement
AkerBP 2.mp4	00:05:31	In 10 years
AkerBP 2.mp4	00:05:31	To become one development
AkerBP 3.mp4	00:00:17	We've been working with the case tree that's connected to root cause analysis and we've been
AkerBP 3.mp4	00:00:22	working more in the risk management part. So basically what we are doing is to create some
AkerBP 3.mp4	00:00:29	chatbot assistants to help people that are offshore when they have to conduct some sort of
AkerBP 3.mp4	00:00:36	risk assessment. So the general idea is just to create these assistants and allow an offshore
AkerBP 3.mp4	00:00:44	operator to ask questions related to any activities that they can perform and then get some
AkerBP 3.mp4	00:00:50	guidance as well ideas of outreach risks they might face. We have been tackling the problem
AkerBP 3.mp4	00:00:58	of cause analysis using an AI assistant. Basically what it means is assisting operators and people
AkerBP 3.mp4	00:01:05	who are investigating issues with documents that have been gathered from multiple sources and making
AkerBP 3.mp4	00:01:13	use of the data that is at hand with them at fast record pace. I have worked in a cross-functional
