video,segment_index,start_time,end_time,language,scene_id,text
30Min,277,785.14,786.68,en,211,"based on when the sun comes up,"
30Min,277,785.14,786.68,en,211,"based on when the sun comes up,"
30Min,278,786.74,791.3,en,212,she should be waking up at 11.45 a.m. Martian time.
30Min,278,786.74,791.3,en,212,she should be waking up at 11.45 a.m. Martian time.
30Min,279,791.5,794.1,en,213,That is not the time they had been trying.
30Min,279,791.5,794.1,en,213,That is not the time they had been trying.
30Min,280,794.36,796.3,en,215,So they change their search window
30Min,280,794.36,796.3,en,215,So they change their search window
30Min,281,796.3,797.92,en,216,and start calling out to Ginny
30Min,281,796.3,797.92,en,216,and start calling out to Ginny
30Min,282,797.92,799.94,en,216,around when they expect her to power up.
30Min,282,797.92,799.94,en,216,around when they expect her to power up.
30Min,283,800.14,801.88,en,217,"They send out ping after ping,"
30Min,283,800.14,801.88,en,217,"They send out ping after ping,"
30Min,284,802.14,803.66,en,218,until finally...
30Min,284,802.14,803.66,en,218,until finally...
30Min,285,805.34,806.2,en,220,she's alive!
30Min,285,805.34,806.2,en,220,she's alive!
30Min,286,808.78,811.56,en,221,They check to see whether everything is still working.
30Min,286,808.78,811.56,en,221,They check to see whether everything is still working.
30Min,287,811.82,814.34,en,221,And despite the components in her warm box
30Min,287,811.82,814.34,en,221,And despite the components in her warm box
30Min,288,814.34,816.36,en,221,"only being rated to negative 45 degrees,"
30Min,288,814.34,816.36,en,221,"only being rated to negative 45 degrees,"
30Min,289,816.68,818.96,en,222,they survive being completely frozen.
30Min,289,816.68,818.96,en,222,they survive being completely frozen.
30Min,290,819.38,821.2,en,222,"Well, all except for one."
30Min,290,819.38,821.2,en,222,"Well, all except for one."
30Min,291,821.38,823.44,en,223,The inclinometer is dead.
30Min,291,821.38,823.44,en,223,The inclinometer is dead.
30Min,292,823.7,825.92,en,223,The inclinometer is what lets Ingenuity
30Min,292,823.7,825.92,en,223,The inclinometer is what lets Ingenuity
30Min,293,825.92,829.82,en,224,know her physical orientation in 3D space before flight.
30Min,293,825.92,829.82,en,224,know her physical orientation in 3D space before flight.
30Min,294,830.02,833.16,en,224,And that is pretty essential for getting the right heading.
30Min,294,830.02,833.16,en,224,And that is pretty essential for getting the right heading.
30Min,295,833.32,835.0,en,225,"You can imagine if you're off and heading,"
30Min,295,833.32,835.0,en,225,"You can imagine if you're off and heading,"
30Min,296,835.1,836.64,en,226,by 10 degrees you could fly into a mountain.
30Min,296,835.1,836.64,en,226,by 10 degrees you could fly into a mountain.
30Min,297,837.32,838.56,en,227,"Without the inclinometer,"
30Min,297,837.32,838.56,en,227,"Without the inclinometer,"
30Min,298,838.76,840.76,en,228,there is no way for her to fly.
30Min,298,838.76,840.76,en,228,there is no way for her to fly.
30Min,299,841.06,843.78,en,229,"So at first, the whole team is stumped."
30Min,299,841.06,843.78,en,229,"So at first, the whole team is stumped."
30Min,300,843.9,845.4,en,230,But then they have an idea.
30Min,300,843.9,845.4,en,230,But then they have an idea.
30Min,301,845.64,848.28,en,230,Because Ingenuity is made of phone parts.
30Min,301,845.64,848.28,en,230,Because Ingenuity is made of phone parts.
30Min,302,848.48,851.48,en,231,"Literally, parts from phones people carry around every day."
30Min,302,848.48,851.48,en,231,"Literally, parts from phones people carry around every day."
30Min,303,851.78,854.64,en,233,Her processor is from a Samsung Galaxy S5.
30Min,303,851.78,854.64,en,233,Her processor is from a Samsung Galaxy S5.
30Min,304,854.94,857.34,en,234,And some of her sensors are from a Google Pixel 3.
30Min,304,854.94,857.34,en,234,And some of her sensors are from a Google Pixel 3.
30Min,305,857.7,859.72,en,234,And these phones can do a lot of the things
30Min,305,857.7,859.72,en,234,And these phones can do a lot of the things
30Min,306,859.72,861.22,en,235,that an inclinometer can do.
30Min,306,859.72,861.22,en,235,that an inclinometer can do.
30Min,307,862.64,864.78,en,236,Inside every smartphone are at least
30Min,307,862.64,864.78,en,236,Inside every smartphone are at least
30Min,308,865.1,867.14,en,237,three little micro-electromechanical systems
30Min,308,865.1,867.14,en,237,three little micro-electromechanical systems
30Min,309,867.14,869.28,en,237,aligned perpendicular to each other.
30Min,309,867.14,869.28,en,237,aligned perpendicular to each other.
30Min,310,869.42,870.4,en,237,"Like X, Y, Z."
30Min,310,869.42,870.4,en,237,"Like X, Y, Z."
30Min,311,870.9,874.5,en,237,At their core is a small mass suspended by flexible arms.
30Min,311,870.9,874.5,en,237,At their core is a small mass suspended by flexible arms.
30Min,312,874.84,877.68,en,238,"They work like springs and follow Hooke's law,"
30Min,312,874.84,877.68,en,238,"They work like springs and follow Hooke's law,"
30Min,313,877.88,879.5,en,238,"F equals minus KX,"
30Min,313,877.88,879.5,en,238,"F equals minus KX,"
30Min,314,879.66,882.06,en,238,where force is proportional to displacement.
30Min,314,879.66,882.06,en,238,where force is proportional to displacement.
30Min,315,883.1,885.3,en,238,"The mass also follows Newton's second law,"
30Min,315,883.1,885.3,en,238,"The mass also follows Newton's second law,"
30Min,316,885.48,886.18,en,238,F equals MA.
30Min,316,885.48,886.18,en,238,F equals MA.
30Min,317,886.44,887.88,en,238,"If you combine these equations,"
30Min,317,886.44,887.88,en,238,"If you combine these equations,"
30Min,318,888.08,890.86,en,238,"you get A equals minus KX over M,"
30Min,318,888.08,890.86,en,238,"you get A equals minus KX over M,"
30Min,319,891.04,893.14,en,238,which links acceleration and displacement.
30Min,319,891.04,893.14,en,238,which links acceleration and displacement.
30Min,320,893.9200000000001,895.9,en,238,Surrounding the mass are fixed arms.
30Min,320,893.9200000000001,895.9,en,238,Surrounding the mass are fixed arms.
30Min,321,896.52,899.26,en,238,"When a voltage is applied to the mass and arms,"
30Min,321,896.52,899.26,en,238,"When a voltage is applied to the mass and arms,"
30Min,322,899.42,900.56,en,238,"they form a capacitor,"
30Min,322,899.42,900.56,en,238,"they form a capacitor,"
30Min,323,900.78,903.44,en,238,where epsilon and A stay constant.
30Min,323,900.78,903.44,en,238,where epsilon and A stay constant.
30Min,324,903.74,905.02,en,238,"But as the mass moves,"
30Min,324,903.74,905.02,en,238,"But as the mass moves,"
30Min,325,905.28,907.8,en,238,the distance between them changes with X.
30Min,325,905.28,907.8,en,238,the distance between them changes with X.
30Min,326,908.14,909.98,en,238,"This alters the capacitance,"
30Min,326,908.14,909.98,en,238,"This alters the capacitance,"
30Min,327,910.32,912.82,en,238,which becomes more noticeable with multiple plates.
30Min,327,910.32,912.82,en,238,which becomes more noticeable with multiple plates.
30Min,328,913.0,915.32,en,238,Hence why they have so many little arms.
30Min,328,913.0,915.32,en,238,Hence why they have so many little arms.
30Min,329,915.72,917.14,en,238,"By measuring capacitance,"
30Min,329,915.72,917.14,en,238,"By measuring capacitance,"
30Min,330,917.62,918.9,en,238,you can determine displacement.
30Min,330,917.62,918.9,en,238,you can determine displacement.
30Min,331,919.2,921.5,en,238,"And since displacement is proportional to acceleration,"
30Min,331,919.2,921.5,en,238,"And since displacement is proportional to acceleration,"
30Min,332,921.88,923.12,en,238,"changes in capacitance,"
30Min,332,921.88,923.12,en,238,"changes in capacitance,"
30Min,333,923.14,925.06,en,238,allow us to measure acceleration.
30Min,333,923.14,925.06,en,238,allow us to measure acceleration.
30Min,334,925.42,928.08,en,238,That's why these devices are called accelerometers.
30Min,334,925.42,928.08,en,238,That's why these devices are called accelerometers.
30Min,335,928.34,931.04,en,238,"And by integrating acceleration over time,"
30Min,335,928.34,931.04,en,238,"And by integrating acceleration over time,"
30Min,336,931.2,933.42,en,239,you can work out velocity and then position.
30Min,336,931.2,933.42,en,239,you can work out velocity and then position.
30Min,337,933.94,936.0,en,239,This is how motion tracking works
30Min,337,933.94,936.0,en,239,This is how motion tracking works
30Min,338,936.0,939.7,en,239,"for screen rotation, gaming controls, and step counting."
30Min,338,936.0,939.7,en,239,"for screen rotation, gaming controls, and step counting."
30Min,339,940.06,941.44,en,241,"If you add gyroscopes,"
30Min,339,940.06,941.44,en,241,"If you add gyroscopes,"
30Min,340,941.44,944.12,en,242,"you get an inertial measurement unit, or IMU."
30Min,340,941.44,944.12,en,242,"you get an inertial measurement unit, or IMU."
30Min,341,944.26,947.94,en,242,And Ingenuity has the same IMU as the Google Pixel 3.
30Min,341,944.26,947.94,en,242,And Ingenuity has the same IMU as the Google Pixel 3.
30Min,342,950.02,952.6,en,244,So the team at JPL had an idea.
30Min,342,950.02,952.6,en,244,So the team at JPL had an idea.
30Min,343,952.6,954.88,en,245,They could reprogram the computer
30Min,343,952.6,954.88,en,245,They could reprogram the computer
30Min,344,954.88,957.6,en,246,to use the IMU to replace the inclinometer.
30Min,344,954.88,957.6,en,246,to use the IMU to replace the inclinometer.
30Min,345,958.34,961.5,en,246,The inclinometer is really just accelerometers
30Min,345,958.34,961.5,en,246,The inclinometer is really just accelerometers
30Min,346,961.5,965.58,en,247,that allows us to tell the initial attitude of the vehicle
30Min,346,961.5,965.58,en,247,that allows us to tell the initial attitude of the vehicle
30Min,347,965.58,966.42,en,247,in roll and pitch.
30Min,347,965.58,966.42,en,247,in roll and pitch.
30Min,348,966.62,969.22,en,247,And the IMU also has accelerometers.
30Min,348,966.62,969.22,en,247,And the IMU also has accelerometers.
30Min,349,969.44,971.32,en,247,"So in principle, it gives you the same information."
30Min,349,969.44,971.32,en,247,"So in principle, it gives you the same information."
30Min,350,971.78,973.74,en,247,"So from the clutches of failure,"
30Min,350,971.78,973.74,en,247,"So from the clutches of failure,"
30Min,351,973.98,975.56,en,248,they get her running again.
30Min,351,973.98,975.56,en,248,they get her running again.
30Min,352,976.7600000000001,978.52,en,248,"We got lucky in that, like,"
30Min,352,976.7600000000001,978.52,en,248,"We got lucky in that, like,"
30Min,353,978.52,980.14,en,249,the one instrument we could afford to lose
30Min,353,978.52,980.14,en,249,the one instrument we could afford to lose
30Min,354,980.14,981.26,en,249,was the one that died.
30Min,354,980.14,981.26,en,249,was the one that died.
30Min,355,981.26,983.96,en,249,But the IMU isn't space grade.
30Min,355,981.26,983.96,en,249,But the IMU isn't space grade.
30Min,356,984.16,986.62,en,250,"In fact, none of these off-the-shelf parts are,"
30Min,356,984.16,986.62,en,250,"In fact, none of these off-the-shelf parts are,"
30Min,357,986.8,989.58,en,250,which means they're vulnerable to cosmic rays.
30Min,357,986.8,989.58,en,250,which means they're vulnerable to cosmic rays.
30Min,358,989.92,991.92,en,251,"On Mars, the thin atmosphere"
30Min,358,989.92,991.92,en,251,"On Mars, the thin atmosphere"
30Min,359,991.92,993.94,en,252,doesn't just make it harder to fly.
30Min,359,991.92,993.94,en,252,doesn't just make it harder to fly.
30Min,360,994.08,997.64,en,252,It also means cosmic rays reach the surface more easily.
30Min,360,994.08,997.64,en,252,It also means cosmic rays reach the surface more easily.
30Min,361,997.8,1001.44,en,253,And a single cosmic ray can strike a computer register
30Min,361,997.8,1001.44,en,253,And a single cosmic ray can strike a computer register
30Min,362,1001.44,1003.52,en,254,"and flip a bit inside the computer,"
30Min,362,1001.44,1003.52,en,254,"and flip a bit inside the computer,"
30Min,363,1003.74,1006.14,en,255,which can lead to some strange behavior.
30Min,363,1003.74,1006.14,en,255,which can lead to some strange behavior.
30Min,364,1006.28,1007.82,en,256,It even happens here on Earth.
30Min,364,1006.28,1007.82,en,256,It even happens here on Earth.
30Min,365,1007.96,1011.24,en,257,"It once added 4,096 unaccounted votes"
30Min,365,1007.96,1011.24,en,257,"It once added 4,096 unaccounted votes"
30Min,366,1011.26,1013.46,en,258,to a candidate in a Belgian election.
30Min,366,1011.26,1013.46,en,258,to a candidate in a Belgian election.
30Min,367,1013.96,1015.32,en,259,"Now, on a Martian helicopter,"
30Min,367,1013.96,1015.32,en,259,"Now, on a Martian helicopter,"
30Min,368,1015.64,1017.56,en,260,flipping the wrong bit at the wrong time
30Min,368,1015.64,1017.56,en,260,flipping the wrong bit at the wrong time
30Min,369,1017.56,1020.2,en,260,could mean losing control and crashing.
30Min,369,1017.56,1020.2,en,260,could mean losing control and crashing.
30Min,370,1020.74,1022.62,en,260,So why doesn't that happen?
30Min,370,1020.74,1022.62,en,260,So why doesn't that happen?
30Min,371,1023.76,1025.74,en,260,"If you asked somebody 10 years ago,"
30Min,371,1023.76,1025.74,en,260,"If you asked somebody 10 years ago,"
30Min,372,1025.8,1027.92,en,261,"can you fly just the latest cell phone processor,"
30Min,372,1025.8,1027.92,en,261,"can you fly just the latest cell phone processor,"
30Min,373,1028.26,1029.92,en,261,"they'd be like, nah, it'll last like two days"
